"SDG_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","URY","Uruguay","2014","2014",98.30905,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","URY","Uruguay","2015","2015",98.63845,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","URY","Uruguay","2016","2016",98.8731,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","URY","Uruguay","2017","2017",98.56141,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","URY","Uruguay","2018","2018",98.60475,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2004","2004",95.65602,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2005","2005",96.28778,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2006","2006",96.95764,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2007","2007",96.70523,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2012","2012",98.67575,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2014","2014",98.78966,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2015","2015",98.7729,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2016","2016",98.6722,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2017","2017",98.85308,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","PER","Peru","2018","2018",98.96697,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","NIC","Nicaragua","2001","2001",83.63,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","NIC","Nicaragua","2005","2005",85.15562,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","NIC","Nicaragua","2015","2015",89.64283,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2001","2001",96.11462,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2007","2007",99.14458,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2008","2008",98.87941,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2009","2009",99.0843,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2011","2011",98.77202,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2012","2012",98.82861,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BOL","Bolivia (Plurinational State of)","2015","2015",99.40421,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2005","2005",98.10998,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2006","2006",97.14548,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2008","2008",98.25652,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2012","2012",98.33392,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2013","2013",98.10902,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2014","2014",98.19154,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","IRN","Iran (Islamic Republic of)","2016","2016",98.26797,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LBN","Lebanon","2007","2007",99.0823,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LBN","Lebanon","2009","2009",99.33674,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","LBN","Lebanon","2018","2018",99.83898,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CAF","Central African Republic","2000","2000",60.80705,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CAF","Central African Republic","2010","2010",36.35627,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CAF","Central African Republic","2018","2018",38.26865,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MNE","Montenegro","2003","2003",99.45795,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MNE","Montenegro","2011","2011",99.36079,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MNE","Montenegro","2018","2018",99.23,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","CHN","China","2000","2000",98.50486,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","CHN","China","2010","2010",99.59304,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","CHN","China","2018","2018",99.78338,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2001","2001",90.91032,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2007","2007",95.05453,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2010","2010",95.8775,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2011","2011",96.92601,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2012","2012",95.98721,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2013","2013",96.29856,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2014","2014",96.29226,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2015","2015",96.99961,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2016","2016",97.24561,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","HND","Honduras","2018","2018",98.1851,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PHL","Philippines","2000","2000",94.45826,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PHL","Philippines","2003","2003",93.5783,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PHL","Philippines","2008","2008",97.01995,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PHL","Philippines","2013","2013",97.42543,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","PHL","Philippines","2015","2015",98.90415,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","STP","Sao Tome and Principe","2001","2001",94.85257,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","STP","Sao Tome and Principe","2008","2008",77.33728,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","STP","Sao Tome and Principe","2012","2012",96.35088,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","STP","Sao Tome and Principe","2018","2018",97.85418,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TCD","Chad","2000","2000",23.2354,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TCD","Chad","2004","2004",30.77491,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TCD","Chad","2015","2015",25.99362,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TCD","Chad","2016","2016",22.38715,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","UGA","Uganda","2002","2002",85.95758,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","UGA","Uganda","2006","2006",87.26585,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","UGA","Uganda","2010","2010",89.63519,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","UGA","Uganda","2012","2012",85.75978,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","UGA","Uganda","2018","2018",88.8269,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CMR","Cameroon","2000","2000",83.09829,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CMR","Cameroon","2007","2007",83.13557,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CMR","Cameroon","2010","2010",80.57444,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","CMR","Cameroon","2018","2018",85.08,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","NPL","Nepal","2001","2001",80.61597,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","NPL","Nepal","2011","2011",89.88402,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","NPL","Nepal","2018","2018",94.03428,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2005","2005",99.73336,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2006","2006",98.51217,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2007","2007",98.44723,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2008","2008",98.64335,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2010","2010",98.89911,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2012","2012",98.78226,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2013","2013",99.15375,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2015","2015",99.25909,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2017","2017",99.24358,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","KWT","Kuwait","2018","2018",99.08013,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PLW","Palau","2013","2013",99.83838,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","PLW","Palau","2015","2015",98.66444,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MDG","Madagascar","2000","2000",72.65446,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MDG","Madagascar","2005","2005",58.86296,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MDG","Madagascar","2009","2009",65.91478,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MDG","Madagascar","2012","2012",78.41248,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MDG","Madagascar","2018","2018",81.71984,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GUY","Guyana","2009","2009",93.67022,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GUY","Guyana","2014","2014",97.03701,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MUS","Mauritius","2000","2000",94.53896,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MUS","Mauritius","2011","2011",98.13035,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","MUS","Mauritius","2018","2018",99.04203,"+","National Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2004","2004",92.2407,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2007","2007",94.72457,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2008","2008",95.49061,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2010","2010",96.09356,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2011","2011",96.31759,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2012","2012",95.71758,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","TUN","Tunisia","2014","2014",95.80119,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BEN","Benin","2002","2002",33.238,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BEN","Benin","2006","2006",30.78655,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BEN","Benin","2012","2012",40.93838,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BEN","Benin","2018","2018",51.94362,"‡","UIS Estimation"
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SYR","Syrian Arab Republic","2002","2002",95.18883,,
"LR_AG15T24","Youth literacy rate, population 15-24 years, both sexes (%)","SYR","Syrian Arab Republic","2004","2004",92.45381,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GRC","Greece","2001","2001",98.99116,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GRC","Greece","2005","2005",99.5248,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GRC","Greece","2007","2007",99.67996,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GRC","Greece","2009","2009",99.46973,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GRC","Greece","2011","2011",98.90698,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","GRC","Greece","2018","2018",99.07,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MOZ","Mozambique","2003","2003",50.03891,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MOZ","Mozambique","2009","2009",56.54005,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MOZ","Mozambique","2015","2015",62.66699,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","MOZ","Mozambique","2017","2017",65.48977,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","TKM","Turkmenistan","2014","2014",99.77,"‡","UIS Estimation"
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BLR","Belarus","2009","2009",99.84739,,
"LR_AG15T24_F","Youth literacy rate, population 15-24 years, female (%)","BLR","Belarus","2018","2018",99.87,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MMR","Myanmar","2000","2000",95.7881,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","MMR","Myanmar","2016","2016",85.11967,"‡","UIS Estimation"
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2007","2007",97.04518,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2009","2009",97.9152,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2010","2010",98.38872,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2011","2011",98.43064,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2012","2012",98.49655,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2014","2014",98.68172,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2015","2015",98.68459,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","ZAF","South Africa","2017","2017",93.75609,,
"LR_AG15T24_M","Youth literacy rate, population 15-24 years, male (%)","AFG","Afghanistan","2011","2011",61.87907,,
