ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2017,10.9025,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2017,63.9355,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2017,108.051,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2017,110.7227,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2017,7.1915,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2017,37.7874,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2017,65.7438,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2017,72.1664,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2017,3.711,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2017,26.1481,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - LFS - Household Labour Force Survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2017,42.3072,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 75 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2012,240.4312,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2012,13.4725,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2012,94.4051,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2012,132.5535,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2012,138.2648,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2012,8.3458,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2012,51.7496,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2012,78.1694,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2012,102.1664,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2012,5.1266,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2012,42.6556,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Armenia,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",ARM - HS - School to work transition survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2012,54.3842,,,Repository: ILO-STATISTICS - Micro data processing | Age coverage - maximum age: 29 years old
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2000,956.3728,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2000,190.6692,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2000,308.203,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2000,457.5006,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2000,515.9198,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2000,115.0703,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2000,161.2019,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2000,239.6476,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2000,440.453,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2000,75.5989,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2000,147.0011,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2000,217.853,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): Total (15-29),Area type: National,2001,933.2571,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): 15-19,Area type: National,2001,184.0067,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): 20-24,Area type: National,2001,305.0292,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Total,Age (Youth bands): 25-29,Area type: National,2001,444.2211,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): Total (15-29),Area type: National,2001,503.4182,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): 15-19,Area type: National,2001,110.1096,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): 20-24,Area type: National,2001,163.2795,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Male,Age (Youth bands): 25-29,Area type: National,2001,230.0291,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): Total (15-29),Area type: National,2001,429.8389,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): 15-19,Area type: National,2001,73.8971,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): 20-24,Area type: National,2001,141.7498,,,Repository: ILO-STATISTICS - Micro data processing
Austria,"Youth time-related underemployment by sex, age and rural / urban areas (thousands)",AUT - LFS - EU Labour Force Survey,Sex: Female,Age (Youth bands): 25-29,Area type: National,2001,214.192,,,Repository: ILO-STATISTICS - Micro data processing
